,UNI_TR_D,GRU_TAR,DIC,FIC,ENE_MED,ENE_MAX,UNI_TR_S,ARE_LOC,geometry_untrd,geometry_untrs,eu_dis_untrs,eu_dis_nfe,main_r_dist,secondary_r_dist
115,26876340,1,160.55,81.0,89.92857142857143,2743.0,27707534,1,POINT (156666.0741043213 7527835.774516659),POINT (151650.7712599388 7531499.6391658),6211.051987231917,21116.109539266563,18233.449903260796,2818.585253029429
116,26876341,1,35.9,6.0,30.583333333333332,100.0,27707534,0,POINT (157909.5189867162 7529751.712777898),POINT (151650.7712599388 7531499.6391658),6498.243590768705,22161.64803510804,19824.657822831683,4712.335012044681
117,26876342,1,859.8599999999997,306.0,116.28186274509805,6093.0,27707534,1,POINT (157164.5130286532 7527941.737966697),POINT (151650.7712599388 7531499.6391658),6562.01259025354,21594.257686324974,18742.970971784027,2862.2515823711815
118,26876344,1,1198.5499999999984,494.0,89.85267857142858,8375.0,27707534,1,POINT (157245.5480264522 7528044.094534451),POINT (151650.7712599388 7531499.6391658),6575.8889715659,21660.56843823762,18842.472327362808,2962.557124736788
119,26876345,1,51.419999999999966,98.0,112.995,8593.0,27707534,1,POINT (156563.6205603431 7527592.379117127),POINT (151650.7712599388 7531499.6391658),6277.162522704274,21052.152014828887,18087.248567289953,2606.420196671994
120,26876346,1,1.54,3.0,58.916666666666664,81.0,27707534,0,POINT (157495.454922439 7528402.390090027),POINT (151650.7712599388 7531499.6391658),6614.626138495978,21863.711731747866,19160.727388456446,3327.8456818564496
121,26876347,1,692.2500000000002,235.0,97.41801075268816,9255.0,27707534,1,POINT (156509.207202398 7527424.994246889),POINT (151650.7712599388 7531499.6391658),6340.90932139764,21025.799545357902,18004.06839512708,2461.2528234077413
122,26876348,1,762.6899999999999,197.0,111.33730158730157,3418.0,27707534,1,POINT (156339.6778687589 7527332.127717718),POINT (151650.7712599388 7531499.6391658),6273.276405207063,20874.54798053193,17821.153220487828,2430.198064909569
123,26876349,1,41.62,16.0,1.5833333333333333,18.0,27707534,0,POINT (157635.6331265072 7528029.589916697),POINT (151650.7712599388 7531499.6391658),6918.078732791793,22049.116410921477,19222.18694710321,2969.582497342021
124,26876350,1,147.34,59.0,49.24074074074073,1189.0,27707534,0,POINT (157772.4216240579 7527963.94501569),POINT (151650.7712599388 7531499.6391658),7069.351901245206,22193.431028040046,19343.92328454848,2923.48452286937
125,26876351,1,16.35,15.0,124.56666666666668,928.0,27707534,0,POINT (156981.4915613527 7527031.265735818),POINT (151650.7712599388 7531499.6391658),6955.7846460105,21559.533643548875,18407.21874261101,1970.8470706149185
126,26876352,1,715.0199999999998,187.0,89.64705882352939,2242.0,27707534,1,POINT (156045.6521873063 7527423.552268621),POINT (151650.7712599388 7531499.6391658),5994.119014425411,20569.175655989824,17547.410308165472,2634.7982926388813
127,26876353,1,2782.4700000000007,699.0,87.10197368421052,9794.0,27707534,1,POINT (155877.3227605033 7527577.059860263),POINT (151650.7712599388 7531499.6391658),5766.313033052491,20377.425445345198,17409.88060095313,2849.026085503499
128,26876354,1,595.3300000000002,127.0,95.01190476190476,2988.0,27707534,0,POINT (157123.3248915762 7526989.854529494),POINT (151650.7712599388 7531499.6391658),7091.33278848241,21706.532249909786,18541.49067767832,1914.3447542390584
129,26876355,1,421.4,113.0,71.0,1104.0,27707534,1,POINT (155928.8375998479 7527389.860774881),POINT (151650.7712599388 7531499.6391658),5932.29551110924,20459.919872427832,17426.47903297369,2660.3323249858236
130,26876356,1,20.81,8.0,0.08333333333333333,1.0,27707534,0,POINT (157693.9838805911 7528407.651546914),POINT (151650.7712599388 7531499.6391658),6788.284482382438,22060.3013897217,19355.844147708805,3351.8947399939484
131,26876357,1,26.54,11.0,85.83333333333333,576.0,27707534,0,POINT (157943.2618109982 7528023.817339624),POINT (151650.7712599388 7531499.6391658),7188.65597330206,22354.83645893918,19523.00896958682,3014.496243052944
132,26876358,1,22.48,9.0,44.583333333333336,95.0,27707534,0,POINT (157723.8100384928 7528522.136266827),POINT (151650.7712599388 7531499.6391658),6763.6767751878215,22077.078548146354,19409.491895340027,3469.140538325068
133,26876359,1,71.78,21.0,64.52083333333334,380.0,27707534,1,POINT (155665.4199386997 7527818.952848002),POINT (151650.7712599388 7531499.6391658),5446.545307247553,20129.497924164047,17249.28823939814,3163.557991708735
134,26876360,1,36.44,9.0,10.0,18.0,27707534,0,POINT (155385.3579029663 7526998.899406048),POINT (151650.7712599388 7531499.6391658),5848.401130162687,19998.362403464187,16825.017788410038,2447.0969809141866
135,26876361,1,32.33,9.0,180.25,276.0,27707534,1,POINT (155535.8286215196 7527904.9130628),POINT (151650.7712599388 7531499.6391658),5292.988424166923,19988.23816738582,17140.218703975443,3303.316312693999
136,26876362,1,36.44,9.0,14.583333333333334,30.0,27707534,0,POINT (155076.6803674992 7526904.762524649),POINT (151650.7712599388 7531499.6391658),5731.469668476402,19714.915341465425,16505.333290888888,2420.9541315153583
137,26876363,1,46.35,25.0,74.93055555555556,618.0,27707534,1,POINT (157488.7042130964 7526238.412643824),POINT (151650.7712599388 7531499.6391658),7858.878143928002,22212.85660039437,18811.48992245858,1174.7829125943117
138,26876364,1,865.4099999999997,314.0,96.99999999999999,4024.0,27707534,1,POINT (156960.0108010455 7526213.338510829),POINT (151650.7712599388 7531499.6391658),7492.195881021621,21701.90255981336,18283.027299889513,1171.73229947496
139,26876365,1,1967.1100000000006,501.0,87.65306122448979,6254.0,27707534,0,POINT (155143.6694754675 7528021.472236751),POINT (151650.7712599388 7531499.6391658),4929.29844200736,19582.995475284377,16782.319655443436,3495.380882101691
140,26876366,1,7.04,3.0,56.333333333333336,88.0,27707534,1,POINT (157662.2268572269 7526055.08011278),POINT (151650.7712599388 7531499.6391658),8110.537693642369,22421.729798304492,18966.409076654993,1035.6469267282282
141,26876368,1,1176.8799999999999,346.0,92.88461538461537,3837.0,27707534,0,POINT (156681.528093132 7525939.895426659),POINT (151650.7712599388 7531499.6391658),7497.95070400167,21492.217437064726,17979.272258198016,1029.3781955611737
142,26876369,1,560.6700000000001,141.0,73.75520833333333,1769.0,27707534,0,POINT (155020.4168564238 7528224.842945894),POINT (151650.7712599388 7531499.6391658),4698.80854343102,19431.632523941647,16708.55329409076,3717.995303255322
143,26876370,1,860.8399999999999,333.0,83.85606060606061,4100.0,27707534,0,POINT (156448.7209790786 7526002.712047774),POINT (151650.7712599388 7531499.6391658),7296.336700583387,21251.183993895113,17753.31762056283,1217.8827511186598
144,26876372,1,30.239999999999988,45.0,110.06666666666666,2562.0,27707534,1,POINT (157973.7835207883 7525548.824172419),POINT (151650.7712599388 7531499.6391658),8682.896010911727,22840.149514716748,19236.993898471323,585.133817923926
145,26876373,1,1268.03,315.0,94.38978494623655,4599.0,27707534,0,POINT (154566.8354689106 7527922.398493041),POINT (151650.7712599388 7531499.6391658),4615.2011117269885,19028.295782367095,16197.878551886064,3546.137686031124
146,26876374,1,42.56999999999999,32.0,110.53333333333333,2573.0,27707534,1,POINT (157934.7013310752 7525449.139010477),POINT (151650.7712599388 7531499.6391658),8723.320999968839,22825.966397697048,19191.735561199752,478.0780476512026
147,26876375,1,27.740000000000002,13.0,94.6111111111111,649.0,27707534,0,POINT (155734.379122783 7526188.527599271),POINT (151650.7712599388 7531499.6391658),6699.534256170135,20513.220590214525,17061.754351408872,1596.3275076111227
148,26876376,1,1090.51,278.0,63.763440860215056,3433.0,27707534,0,POINT (154313.9702147834 7527885.291839831),POINT (151650.7712599388 7531499.6391658),4489.558471144787,18784.68781149219,15943.113147751967,3604.1005040704017
149,26876377,1,447.31000000000006,170.0,142.27083333333334,2761.0,27707534,0,POINT (155423.1540421618 7526284.269336436),POINT (151650.7712599388 7531499.6391658),6436.688147848519,20188.28976694209,16763.426035864468,1736.1972495942077
150,26876378,1,123.02999999999992,102.0,91.35185185185183,4897.0,27707534,1,POINT (158057.9775599824 7525395.977921147),POINT (151650.7712599388 7531499.6391658),8849.122733966326,22958.42511757782,19311.682224509714,489.65716507410724
151,26876379,1,267.96000000000004,82.0,64.1875,536.0,27707534,0,POINT (153989.9435429448 7527749.220526285),POINT (151650.7712599388 7531499.6391658),4420.109381136294,18488.08669893458,15596.958376896631,3620.988867421452
152,26876380,1,1256.6999999999991,491.0,128.4804964539007,7413.0,27707534,0,POINT (154766.1779274025 7526361.307924181),POINT (151650.7712599388 7531499.6391658),6009.010455330694,19531.421812476816,16120.784537940728,2034.3277791936514
153,26876381,1,86.25000000000007,161.0,86.42897727272724,12153.0,27707534,1,POINT (157666.5889394618 7524915.770809185),POINT (151650.7712599388 7531499.6391658),8918.373444216239,22701.59965178835,18899.04968513538,2.8927288631781036
154,26876382,1,382.77,118.0,90.5,724.0,27707534,0,POINT (153690.9498644686 7527613.143720024),POINT (151650.7712599388 7531499.6391658),4389.439097244322,18218.050447066034,15275.485547742464,3635.1528095402073
155,26876383,1,761.3900000000007,326.0,94.85984848484847,9300.0,27707534,1,POINT (158276.1359535484 7525851.251623986),POINT (151650.7712599388 7531499.6391658),8706.30456312238,23065.402582855335,19560.468255952215,990.2743823872049
156,26876384,1,135.9800000000001,231.0,98.15822784810129,11647.0,27707534,1,POINT (157590.4479252762 7524891.707599377),POINT (151650.7712599388 7531499.6391658),8885.072789531887,22634.62335241028,18822.170167794844,8.610090628175831
157,26876385,1,24.08,24.0,106.71875,1210.0,27707534,1,POINT (158387.6391267154 7525967.840498758),POINT (151650.7712599388 7531499.6391658),8717.0055149174,23148.825555834333,19681.193956610456,1148.0846429275248
158,26876386,1,124.62,40.0,98.70833333333333,299.0,27707534,0,POINT (153652.1093064628 7527753.630059404),POINT (151650.7712599388 7531499.6391658),4247.109393654042,18154.652723640007,15268.590609126713,3705.9559826110717
159,26876387,1,777.0899999999999,246.0,40.12820512820513,1088.0,27707534,0,POINT (153908.0346642071 7527467.580648836),POINT (151650.7712599388 7531499.6391658),4620.901855749931,18458.37880773854,15457.172861779443,3403.5140192963136
160,26876388,1,699.8399999999996,289.0,107.49186991869917,6440.0,27707534,1,POINT (158479.8727965191 7526115.702216944),POINT (151650.7712599388 7531499.6391658),8696.171851233345,23207.700051370193,19786.1627592502,1322.3451644832667
161,26876389,1,179.5099999999997,238.0,90.5704365079365,11214.0,27707534,1,POINT (157573.8197523421 7524630.705225633),POINT (151650.7712599388 7531499.6391658),9069.99211233029,22689.832494676,18799.06027865181,5.1077770291545255
162,26876390,1,1.04,2.0,196.83333333333334,308.0,27707534,1,POINT (157301.515589732 7525081.450591369),POINT (151650.7712599388 7531499.6391658),8551.260495251678,22305.726474901217,18540.478608235397,3.217847471361469
163,26876391,2,62.76,18.0,270.75,301.0,27707534,0,POINT (152905.0032920282 7527358.533941058),POINT (151650.7712599388 7531499.6391658),4326.875370599582,17496.337162852276,14453.317640162217,3139.080333259518
164,26876392,1,31.48999999999998,49.0,95.67753623188405,2999.0,27707534,1,POINT (157196.6656245082 7524772.871906369),POINT (151650.7712599388 7531499.6391658),8718.161621896923,22288.03761434597,18425.11732176865,4.894295782972943
165,26876393,1,124.02,34.0,6.458333333333334,60.0,27707534,0,POINT (152592.4820295324 7527184.863369007),POINT (151650.7712599388 7531499.6391658),4416.345700934507,17227.62615758762,14111.613526117842,2896.0821984930194
166,26876394,1,152.38,38.0,172.95833333333334,522.0,27707534,0,POINT (152643.0773052067 7527221.927104943),POINT (151650.7712599388 7531499.6391658),4391.297275643431,17268.97966303106,14168.713536364106,2942.5862188181472
167,26876395,1,55.27999999999999,58.0,94.32936507936506,2967.0,27707534,1,POINT (158099.2387911509 7524411.34502032),POINT (151650.7712599388 7531499.6391658),9582.622156484042,23255.627684882096,19321.81613011993,14.077857039057452
168,26876396,1,95.39000000000014,183.0,107.89402173913041,13634.0,27707534,1,POINT (157335.1819460195 7524739.343950589),POINT (151650.7712599388 7531499.6391658),8832.560005164496,22430.42266054296,18562.751894523615,135.2458852831842
169,26876397,1,83.22999999999995,107.0,96.70601851851853,5134.0,27707534,1,POINT (157880.0143103971 7524334.514117246),POINT (151650.7712599388 7531499.6391658),9494.33967915124,23067.20871485361,19102.276959508563,44.1755256892641
170,26876398,1,503.73999999999967,326.0,134.41145833333334,9088.0,27707534,1,POINT (157109.8486538578 7524438.977055378),POINT (151650.7712599388 7531499.6391658),8924.93559810618,22299.728973799614,18332.64353191439,183.1827752007655
171,26876399,1,85.61000000000008,157.0,107.99895833333338,13619.0,27707534,1,POINT (156693.1009331227 7524569.551788529),POINT (151650.7712599388 7531499.6391658),8570.367529439844,21863.01726286197,17917.444026435,4.331851365879323
172,26876400,1,33.10999999999999,33.0,45.70454545454545,878.0,27707534,0,POINT (159251.8610753979 7526819.327053686),POINT (151650.7712599388 7531499.6391658),8926.471186839775,23831.535349200985,20628.640906271903,2346.559717833405
173,26876401,1,143.3,85.0,137.32051282051282,3098.0,27707534,1,POINT (157234.0563936805 7524462.955178631),POINT (151650.7712599388 7531499.6391658),8982.649632483106,22411.618384435715,18457.051750887447,204.45795862124498
174,26876402,1,214.24,80.0,36.0625,468.0,27707534,0,POINT (159131.4438493052 7526976.736661747),POINT (151650.7712599388 7531499.6391658),8741.68802065517,23686.07236817886,20528.93768718884,2400.2139467522766
175,26876403,1,270.27000000000004,126.0,91.75,2654.0,27707534,0,POINT (159479.1927580495 7526843.403570553),POINT (151650.7712599388 7531499.6391658),9108.496751414295,24051.352150526905,20857.21432643979,2514.0384000928266
176,26876404,2,10.42,7.0,2.75,30.0,27707534,0,POINT (158636.6958774197 7527257.331889184),POINT (151650.7712599388 7531499.6391658),8173.145893127907,23152.127589996675,20077.67222061936,2417.7068296804086
177,26876405,1,896.95,305.0,135.98563218390805,5801.0,27707534,1,POINT (157041.5923733184 7524141.868848135),POINT (151650.7712599388 7531499.6391658),9121.279313998411,22323.180035296013,18264.442155658307,455.9197152464951
178,26876406,1,34.26,18.0,91.04166666666666,295.0,27707534,0,POINT (158496.9093450214 7527322.855033305),POINT (151650.7712599388 7531499.6391658),8019.671587382863,23003.730335614935,19949.18087737877,2433.5715188287527
179,26876407,1,31.259999999999998,21.0,115.44444444444446,442.0,27707534,0,POINT (158467.9021649837 7527421.88849847),POINT (151650.7712599388 7531499.6391658),7943.634198616376,22959.685185526712,19935.70117276933,2520.0455609534743
180,26876408,1,143.85999999999999,77.0,103.515625,2345.0,27707534,0,POINT (159296.9951629511 7527244.665467819),POINT (151650.7712599388 7531499.6391658),8750.402341921508,23806.19942390168,20729.27287145594,2714.8129244935435
181,26876409,1,28.12,9.0,1.75,18.0,27707534,1,POINT (156840.9833132239 7523924.592800433),POINT (151650.7712599388 7531499.6391658),9182.572003285837,22199.934589772238,18066.97240196142,645.974783695453
182,26876410,1,626.67,209.0,94.05000000000001,1321.0,27707534,1,POINT (158600.5787108222 7523816.545641705),POINT (151650.7712599388 7531499.6391658),10360.007225110397,23907.729574337554,19828.53881985679,4.724424227531707
183,26876411,1,36.4,24.0,62.95833333333334,506.0,27707534,0,POINT (159833.049648505 7527159.885222336),POINT (151650.7712599388 7531499.6391658),9261.919019177742,24348.91656966289,21248.562401838724,2987.0505561349205
184,26876412,1,270.16,88.0,101.13541666666666,1064.0,27707534,1,POINT (156686.3275839057 7523760.215636047),POINT (151650.7712599388 7531499.6391658),9233.390713315657,22106.135782793746,17916.48986070542,771.5021094983921
185,26876413,1,34.52,16.0,35.458333333333336,112.0,27707534,0,POINT (158120.9297043352 7527486.108450284),POINT (151650.7712599388 7531499.6391658),7613.893819852119,22606.970416666743,19603.33074010718,2510.1995203706724
186,26876414,1,58.620000000000005,25.0,85.52777777777777,361.0,27707534,0,POINT (158202.5159786458 7527549.435824618),POINT (151650.7712599388 7531499.6391658),7650.455234545992,22678.034920938127,19694.14906334103,2585.3406212112227
187,26876415,1,65.0,22.0,117.04166666666666,476.0,27707534,1,POINT (156719.1398049485 7523590.298883602),POINT (151650.7712599388 7531499.6391658),9393.93545898865,22192.890891891664,17955.140765214503,944.1568168895755
188,26876416,1,588.1599999999999,232.0,100.03947368421052,2837.0,27707534,0,POINT (156139.1075145347 7526158.595458549),POINT (151650.7712599388 7531499.6391658),6976.525655158931,20913.962696276307,17460.904706145993,1542.1368965042361
189,26876417,1,493.51000000000016,155.0,67.82352941176472,1770.0,27707534,0,POINT (154650.7181478277 7528053.91151013),POINT (151650.7712599388 7531499.6391658),4568.66724627661,19090.768212574447,16309.31353265886,3644.2789583045546
190,26876418,1,757.46,293.0,99.82738095238096,3991.0,27707534,0,POINT (156284.4168789356 7525803.909602044),POINT (151650.7712599388 7531499.6391658),7342.479621074272,21138.8752679037,17571.65715416962,1197.2700443786425
191,26876419,1,42.56,19.0,24.277777777777782,163.0,27707534,0,POINT (156444.6383815614 7525505.723452246),POINT (151650.7712599388 7531499.6391658),7675.166940266915,21368.258685518835,17708.385937357758,896.76075885441
192,26876420,1,48.57999999999997,91.0,93.99131944444447,6487.0,27707534,1,POINT (158005.8401528229 7525447.9695859),POINT (151650.7712599388 7531499.6391658),8775.511685228856,22895.300387796986,19262.675695518297,506.1140084307221
193,26876421,1,100.8,40.0,87.78333333333333,622.0,27707534,0,POINT (156062.8626242807 7525986.332661849),POINT (151650.7712599388 7531499.6391658),7061.380800793451,20879.976400275555,17367.66200765804,1402.9159765769186
194,26876422,1,235.55999999999992,156.0,116.35042735042734,6325.0,27707534,1,POINT (158263.3661849398 7525468.248287046),POINT (151650.7712599388 7531499.6391658),8950.088690871302,23140.57251523593,19520.95471384536,680.4566463277862
195,26876423,1,137.3499999999999,134.0,95.35034013605441,9357.0,27707534,1,POINT (158008.7837841058 7525625.316745309),POINT (151650.7712599388 7531499.6391658),8656.326423913672,22856.240327730502,19277.05271165666,669.0654698044175
196,26876424,1,70.21000000000001,79.0,68.94333333333334,2705.0,27707534,1,POINT (157971.321374883 7525083.122113544),POINT (151650.7712599388 7531499.6391658),9006.722202744972,22952.233065092154,19209.769190506853,218.489159174098
197,26876425,1,1428.6599999999983,434.0,87.07217261904763,15367.0,27707534,1,POINT (158266.2630440773 7525596.529430091),POINT (151650.7712599388 7531499.6391658),8866.309045923364,23113.37237850812,19531.98364055347,776.0824154627061
198,26876426,1,82.36999999999999,61.0,91.05416666666669,2523.0,27707534,1,POINT (158349.5096203522 7525241.384833185),POINT (151650.7712599388 7531499.6391658),9167.27019962696,23278.81056224924,19594.66079025075,628.4502672778782
199,26876427,1,87.0800000000001,162.0,102.68452380952378,12959.0,27707534,1,POINT (157765.291343364 7525001.812999571),POINT (151650.7712599388 7531499.6391658),8922.393218029794,22774.172971045347,19000.71105170394,1.2584502817241756
200,26876428,1,195.17000000000002,60.0,184.0,780.0,27707534,0,POINT (153373.1330605438 7527321.103994705),POINT (151650.7712599388 7531499.6391658),4519.5891791470885,17962.300641142443,14903.678794737652,3264.222780854808
